pseudo-steps, tcurr,n,res,res_p,res_u,res_v,res_w,min,min_p,min_u,min_v,min_w,max,max_p,max_u,max_v,max_w
842,0.6600000000000004,5,0.04670147340552354,0.04453357995576458,0.0005652745586730095,0.0005592043696948955,0.0010434145213910583,4.6267772525889995e-05,4.6267772525889995e-05,0.00018189948051685367,0.00018870113043151002,0.00016206418612756167,0.006302606506479515,0.00123257368511168,0.006243238215665999,0.006166256160271862,0.006302606506479515
848,0.6700000000000004,6,0.05872529542306205,0.05662619047009467,0.0005400664623895465,0.0005335303768853502,0.001025508113692471,4.8968331951671327e-05,4.8968331951671327e-05,0.000177454934531898,0.00018252351293144965,0.0001580099386097298,0.006343562786637056,0.0012892406369526908,0.006343562786637056,0.006152769101928698,0.006227010729408069
853,0.6800000000000004,5,0.07094784883197487,0.06888594834087135,0.0005352447033424962,0.0005339677411466501,0.000992688046614374,4.917007213357271e-05,4.917007213357271e-05,0.00018382155158012847,0.0001913288926994766,0.0001608940898787106,0.006317279450825475,0.0013772218817557993,0.006317279450825475,0.006259494360105533,0.0061287786731540825
858,0.6900000000000004,5,0.08223155098782696,0.08003951905920026,0.0005635950002636314,0.0005635876312224133,0.001064849297140646,4.7841935319356415e-05,4.7841935319356415e-05,0.00017622256506140695,0.0001863074348945767,0.00015708844581865795,0.006263687751865258,0.0013470637545523736,0.0059177688437886036,0.006263687751865258,0.006108787974043024
863,0.7000000000000004,5,0.09092782625527537,0.08878160669104865,0.0005517978170898783,0.0005517081807062024,0.00104271356643065,4.5864200835035803e-05,4.5864200835035803e-05,0.0001744694560250185,0.00017982765098190773,0.0001575577559338074,0.0059646597265280875,0.0014312906073782558,0.005559868643453056,0.005774918699918059,0.0059646597265280875
868,0.7100000000000004,5,0.09664600686173982,0.09454011019761885,0.0005463249815695958,0.0005442777941826474,0.001015293888368747,4.653481012414664e-05,4.653481012414664e-05,0.00017766726110376573,0.00018246139776982627,0.00016172275114999295,0.006027412669466766,0.0015020306903089353,0.005493193786643574,0.005684179831050068,0.006027412669466766
873,0.7200000000000004,5,0.09957153502892498,0.09748419343357874,0.0005493884799011825,0.0005471181757964497,0.0009908349396486012,4.8834745797849835e-05,4.8834745797849835e-05,0.0001808111103187474,0.0001875683280080498,0.0001671947037015889,0.006083293200828075,0.0015294472171402157,0.005675020225611006,0.00580450687043852,0.006083293200828075
878,0.7300000000000004,5,0.10022175299690166,0.09812932773675576,0.0005623221541144739,0.0005610161909588355,0.0009690869150725963,4.829326184539502e-05,4.829326184539502e-05,0.00018421236641486078,0.00018871364313429687,0.0001721536948792616,0.00613781362570353,0.001412161338388395,0.00613781362570353,0.005910456382244431,0.00595173693622562
883,0.7400000000000004,5,0.10060884484249008,0.09805129997451428,0.0006870530507102905,0.0006852642399263575,0.0011852275773391431,4.1036511862034446e-05,4.1036511862034446e-05,0.00017026188316880488,0.00017212218535370504,0.00015537847083940852,0.006037005041067487,0.0012615898663591702,0.0052227816405469,0.005851046751050695,0.006037005041067487
887,0.7500000000000004,4,0.09888781628089108,0.09654253712683736,0.0006694870104622621,0.0006674750532688575,0.001008317090322595,4.5613609317826695e-05,4.5613609317826695e-05,0.000178403121444712,0.00018244271593547895,0.00016149222983313622,0.0057999264594045565,0.001278059821887102,0.005238199617448219,0.0052802015855556925,0.0057999264594045565
892,0.7600000000000005,5,0.09736061094883788,0.09479215993116077,0.0007407490884553851,0.0007376978816240362,0.0010900040475976987,4.776418446913433e-05,4.776418446913433e-05,0.0001720025428458211,0.0001735123328742295,0.0001562122300978946,0.005825491628682856,0.0013617422037242753,0.005415134914047495,0.0053267665671912,0.005825491628682856
895,0.7700000000000005,3,0.09746057558448899,0.0925706758218757,0.0014786432023572876,0.0014711669482620575,0.0019400896119939426,4.770651146674169e-05,4.770651146674169e-05,0.0001770538841406371,0.00017860801342467985,0.00016079984418541484,0.005477940104079176,0.0014356667058522152,0.004940815991678088,0.005320334747525711,0.005477940104079176
900,0.7800000000000005,5,0.09325767915703384,0.09019835905307275,0.0009622169293370712,0.0009500183189335633,0.001147084855690473,4.351615989649425e-05,4.351615989649425e-05,0.0001614725642598371,0.0001629632853924378,0.000153244771116875,0.005568964217639693,0.0014618718926141965,0.005423511890648077,0.0054771798873397256,0.005568964217639693
903,0.7900000000000005,3,0.09215898435057795,0.08719525296832617,0.0016124463810591545,0.0016017968588752038,0.0017494881423174102,4.479413504639662e-05,4.479413504639662e-05,0.00016621466294239367,0.00016774916331855418,0.0001577452373759766,0.005364326612840747,0.0013434932775150004,0.004968373194658431,0.005150408802303607,0.005364326612840747
907,0.8000000000000005,4,0.08723445221090098,0.0837727393102211,0.0011785651211500868,0.0011635320525241791,0.0011196157270056276,4.798187789886395e-05,4.798187789886395e-05,0.00015796765796221977,0.00015927046815298715,0.0001548830796470496,0.005281102714323526,0.0013096065687009206,0.005163866406420268,0.005039783653353128,0.005281102714323526
911,0.8100000000000005,4,0.08240393677993216,0.07951457352375454,0.0010096245967841841,0.0010010945494702186,0.0008786441099232208,4.9458204594872436e-05,4.9458204594872436e-05,0.00016920931431005406,0.0001706048380640912,0.0001646425182232272,0.005531349297006556,0.001290645467244091,0.005531349297006556,0.005144796968361904,0.005315380529931449
915,0.8200000000000005,4,0.07689693807792745,0.07392787997531551,0.0010676875237869137,0.0010536547755602428,0.0008477158032647815,4.920966350498739e-05,4.920966350498739e-05,0.00017078674328851117,0.00016850505025660698,0.00016757185908673674,0.00574899422766735,0.0013414291780789911,0.00574899422766735,0.005087208388910916,0.005524527623118772
