n,t,i,p,u,v,w
275,0.05,34,0.10043553959890666,0.00022406455233345992,0.00022428957854471864,0.00023809625276494098
276,0.05,35,0.10002609244611321,0.00022308818693716933,0.00022321537380775395,0.00023720941605789877
277,0.05,36,0.09960991590108241,0.00022146811012456724,0.00022156430715407937,0.0002357032156153172
278,0.060000000000000005,1,0.10184889694787348,0.002285067749040219,0.0022878478276530086,0.0025054080661617998
279,0.060000000000000005,2,0.10110217459514849,0.0008688055997403503,0.000869172564772727,0.0009505667305383692
280,0.060000000000000005,3,0.0999040543993269,0.00048743834024148454,0.00048761454769992115,0.0005256926380866086
281,0.060000000000000005,1,0.1051261228441453,0.0014629506540908782,0.0014643314819174726,0.0016569511372362983
282,0.060000000000000005,2,0.10397228160092356,0.0006787186377422382,0.0006790729283927056,0.0007516066076118292
283,0.060000000000000005,3,0.10292497852385207,0.0004962246648738881,0.0004969513565382956,0.000516466309560887
284,0.060000000000000005,4,0.1018572077639109,0.0004582581765074211,0.00045922254197128086,0.00045578196117617017
285,0.060000000000000005,5,0.10081136422879106,0.00044398717679547416,0.0004449283745153774,0.0004356846627699111
286,0.060000000000000005,6,0.09983072449422548,0.00042828819266006366,0.0004292623395637816,0.0004206954825661676
287,0.060000000000000005,1,0.11653989104804469,0.0023848382452268577,0.0023927007379457945,0.002477653069708406
288,0.060000000000000005,2,0.11660933240084347,0.0009696534111141845,0.0009726738103747773,0.0010098184944560351
289,0.060000000000000005,3,0.11541977002248079,0.0005943431564254804,0.0005961622103228125,0.0006088910753583008
290,0.060000000000000005,4,0.1140494540155752,0.0005855788431597768,0.0005868538105342142,0.0005747082462795714
291,0.060000000000000005,5,0.11254285872162251,0.0006166700488372438,0.0006177254067089139,0.0005977133960098046
292,0.060000000000000005,6,0.11103332972752017,0.0006222812828267495,0.0006232376460625879,0.000602689205596312
293,0.060000000000000005,7,0.10961396451285559,0.0006065535601713113,0.0006074574327594813,0.000588679220872218
294,0.060000000000000005,8,0.10831105573385282,0.0005790770406254882,0.0005798257212542267,0.0005635625732666466
