n,t,i,p,u,v,w
3869,5.487488700888053,2,0.011679713268130582,0.00220245843737721,0.002222148341242599,0.0015720173106391173
3870,5.487488700888053,3,0.011405482856885163,0.001205253155766835,0.0012206456616331528,0.0008394206754881277
3871,5.487488700888053,1,0.011017985548544707,9.546356451873956e-07,9.605062635642776e-07,8.850131910921712e-07
3872,5.49576610003846,1,0.010744735130034355,3.717459404509942e-07,3.732747926798225e-07,3.360134247070571e-07
3873,5.49576610003846,1,0.013595343195029152,0.006756763677715074,0.0067874083916558865,0.0054050366657663424
3874,5.49576610003846,2,0.01292255593449257,0.0031109608538442243,0.0031358914600908474,0.0023354284077777058
3875,5.49576610003846,3,0.01242715566381917,0.0016586333240245093,0.0016771953015108972,0.001203067710480218
3876,5.49576610003846,1,0.013598859788787825,0.005618603143819555,0.005650985532625754,0.004364124961766804
3877,5.49576610003846,2,0.0136077031659929,0.0027894188767935042,0.0028173785614881205,0.0020506337363061563
3878,5.49576610003846,3,0.013332648902540127,0.0015521755447902238,0.0015743413877806393,0.0011145780576473537
3879,5.49576610003846,1,0.013404146715261038,0.0019677593038327757,0.0019686009690156334,0.0016428112127270427
3880,5.49576610003846,1,0.012588783307704196,0.004749913397749188,0.00476996979500097,0.0036493318016534485
3881,5.49576610003846,2,0.011472207591477584,0.002166941698277975,0.0021874986917314963,0.0015447328688584178
3882,5.49576610003846,3,0.011200563832165559,0.001176117869954847,0.001192845359008025,0.0008172940938256167
3883,5.49576610003846,1,0.010812910230421835,9.284878596667318e-07,9.355076616330951e-07,8.607673344451203e-07
3884,5.503961544741832,1,0.010540088238284373,3.64076271838626e-07,3.6580938589225806e-07,3.289824676830179e-07
3885,5.503961544741832,1,0.013425816429133567,0.006696875972074851,0.00672880142922471,0.005348787095603867
3886,5.503961544741832,2,0.012764007607615589,0.0030597897599551225,0.0030868151551785936,0.0022927089550184923
3887,5.503961544741832,3,0.012265681878009948,0.0016204304349076814,0.0016410003936913502,0.0011721618837820622
3888,5.503961544741832,1,0.01345479258664877,0.005557867576523864,0.005588854275690124,0.00430933956276482
3889,5.503961544741832,2,0.013464473038366774,0.002737781129460852,0.002765541943641888,0.0020083948763734744
3890,5.503961544741832,3,0.013182056707181214,0.0015137356069610504,0.0015360316816684595,0.0010836311046035125
3891,5.503961544741832,1,0.013234875414715736,0.0019629554918068897,0.0019620577953767685,0.0016326703675617247
3892,5.503961544741832,1,0.01244414381402902,0.004713587358417419,0.004729763454773201,0.0036137818276157944
3893,5.503961544741832,2,0.01134497583267811,0.0021355085020812094,0.0021529996146583017,0.0015188102519348313
3894,5.503961544741832,3,0.011075032996714295,0.0011505266086916008,0.0011655453248830478,0.0007965478545514759
3895,5.503961544741832,1,0.01068813299954027,9.042995459081953e-07,9.113404888758256e-07,8.376690377368411e-07
3896,5.51207584642834,1,0.010416365580943672,3.5690937928218914e-07,3.586066762438834e-07,3.2217896196256007e-07
3897,5.51207584642834,1,0.013326552696596342,0.006643053791118943,0.006668913189214119,0.005295476336405411
3898,5.51207584642834,2,0.012673289376348934,0.003013866634561745,0.00303743569049238,0.0022514931451282573
3899,5.51207584642834,3,0.012172971307512328,0.0015860055020206767,0.0016049426542640657,0.0011421925191183306
3900,5.51207584642834,1,0.013372220389940551,0.005502682557081189,0.005526706850766407,0.004256665756295437
3901,5.51207584642834,2,0.013377690840851936,0.002690961779813138,0.002714034306815135,0.0019664293424346635
3902,5.51207584642834,3,0.013088137130299727,0.0014779983300071164,0.001497192696571012,0.0010528995397498552
3903,5.51207584642834,1,0.01311844193228679,0.0019579821706439265,0.0019554532856993867,0.001623556563272495
3904,5.51207584642834,1,0.01235716563796695,0.004679727306270912,0.004688238120917139,0.003579030909766225
3905,5.51207584642834,2,0.011275928643630233,0.0021060673898693457,0.0021168377525654,0.0014923101356798957
3906,5.51207584642834,3,0.011007455526335102,0.0011266125900135453,0.0011369072782163303,0.0007754901060401688
3907,5.51207584642834,1,0.010622965667316246,8.821803706778636e-07,8.876445066271944e-07,8.157881323155532e-07
3908,5.5201098084941895,1,0.010353686679382305,3.5019625910897744e-07,3.515044684121556e-07,3.155865499272095e-07
3909,5.5201098084941895,1,0.013273397095157877,0.006593624128140671,0.0066058616143668284,0.005241802799433287
3910,5.5201098084941895,2,0.012625998962655127,0.002971821235579667,0.002985645622834265,0.002210180887784274
3911,5.5201098084941895,3,0.012121574613289877,0.0015542135573270105,0.0015665979206770176,0.001112317599553373
3912,5.5201098084941895,1,0.013328451587474607,0.005450367175061509,0.005461453557289601,0.004204534786907122
3913,5.5201098084941895,2,0.013324147139331628,0.002646637428561255,0.0026597140264700823,0.0019257775229289606
3914,5.5201098084941895,3,0.01302615387282467,0.0014446731006889256,0.0014566497385382654,0.0010227836006018642
3915,5.5201098084941895,1,0.013036060079462881,0.0019523020592150222,0.0019483994659779736,0.0016145123186504333
3916,5.5201098084941895,1,0.01231017621237423,0.004645010316995031,0.004644388483122277,0.003544785401457102
3917,5.5201098084941895,2,0.011247154388493254,0.002076144845580655,0.002078982070414391,0.0014660425229000497
3918,5.5201098084941895,3,0.010979173801511631,0.001102500268508524,0.0011068520031481976,0.0007545513995871444
3919,5.5201098084941895,1,0.010598820482873682,8.61329824833863e-07,8.64195289032663e-07,7.953837844409987e-07
3920,5.5280642263811695,1,0.010333124610484674,3.4382835322126315e-07,3.4450397937373415e-07,3.0928097097163223e-07
3921,5.5280642263811695,1,0.013250857626103401,0.006542110454192057,0.006539848988532925,0.005190148003222742
3922,5.5280642263811695,2,0.012607553668867537,0.002928997136173152,0.0029313283941404013,0.0021706826405838366
3923,5.5280642263811695,3,0.012100016227403762,0.0015222629346228031,0.0015265407591373928,0.001083802972014619
3924,5.5280642263811695,1,0.013311078324041076,0.0053974350037832575,0.005393599557833924,0.004155369322677952
3925,5.5280642263811695,2,0.013294243812736025,0.002602356146281938,0.0026042332361276713,0.0018864966360249169
3926,5.5280642263811695,3,0.012989203006824001,0.0014116189698670034,0.0014156956224005907,0.0009940727133852024
3927,5.5280642263811695,1,0.012980540043716637,0.0019465146328712017,0.0019413067025646116,0.0016054742866481117
3928,5.5280642263811695,1,0.012288994554689557,0.004610509960516459,0.004600206241062973,0.00351167879002656
3929,5.5280642263811695,2,0.011243879739242922,0.0020470659906973157,0.002041514645688199,0.0014410257954493456
3930,5.5280642263811695,3,0.010976759098256975,0.0010794807080752745,0.0010774271208428717,0.0007347624512903313
3931,5.5280642263811695,1,0.010601243454968753,8.408552569534097e-07,8.413020962834785e-07,7.762981420225677e-07
3932,5.535939887655407,1,0.010339774857088733,3.374332128689912e-07,3.374703317014703e-07,3.032755908732089e-07
3933,5.535939887655407,1,0.013247772614423696,0.006490963534859054,0.006474301896236463,0.005141086160553132
3934,5.535939887655407,2,0.012604888886106842,0.002886041185511928,0.002877719812020037,0.0021335963153789727
3935,5.535939887655407,3,0.012093629591145549,0.0014908337741347938,0.0014876917016413786,0.001057033192809193
3936,5.535939887655407,1,0.013306129554826695,0.005342745617892538,0.00532884719898427,0.004107147374112559
3937,5.535939887655407,2,0.013274624514715568,0.0025576374015084816,0.0025508367500753962,0.0018485059281276317
3938,5.535939887655407,3,0.012961491405640978,0.001378269725012799,0.0013763940693354373,0.0009666966182973762
3939,5.535939887655407,1,0.012935467851924372,0.001939955534432135,0.0019345396217128482,0.0015960892534038302
3940,5.535939887655407,1,0.012275191399731399,0.004573845312697882,0.004558998802012844,0.003477630461374555
3941,5.535939887655407,2,0.011247151387698315,0.002016088722405113,0.0020060018057035034,0.0014155666126191427
3942,5.535939887655407,3,0.010980805571756761,0.001055026794477183,0.0010494825144566095,0.0007152714336513903
3943,5.535939887655407,1,0.010610500888482963,8.202691123438437e-07,8.191596868392983e-07,7.5818424218391e-07
3944,5.543737572085345,1,0.010353320327377973,3.3100352227509735e-07,3.305400727076735e-07,2.974910685816393e-07
3945,5.543737572085345,1,0.013243066123034017,0.006435464467917801,0.006411843974065601,0.005091860244863913
3946,5.543737572085345,2,0.012600149844697234,0.0028398533467182243,0.002826086934176583,0.0020964459173688265
3947,5.543737572085345,3,0.012084358173778864,0.0014573477613856395,0.0014500616795910983,0.0010306106900409835
3948,5.543737572085345,1,0.013290834991239286,0.005286882902643414,0.005264064793818341,0.004058899825704515
3949,5.543737572085345,2,0.013245103845395888,0.0025118733809783756,0.0024982126866377008,0.0018108970545747745
3950,5.543737572085345,3,0.012923805261584756,0.001345086958100481,0.0013385531197989233,0.0009395963049300758
3951,5.543737572085345,1,0.012884683735971066,0.001933836792534118,0.001927323817447832,0.0015874538552371378
3952,5.543737572085345,1,0.012248269841617396,0.0045389226304831465,0.004516956997923025,0.0034451251691350717
3953,5.543737572085345,2,0.011237760177010874,0.0019869824461051138,0.0019713228013279165,0.0013902597352219669
3954,5.543737572085345,1,0.010783167536991056,7.71889190182597e-07,7.70063991564179e-07,7.187778454037296e-07
3955,5.551458051718947,1,0.010475916939694787,3.046430208701943e-07,3.0395806236038217e-07,2.7487676357654276e-07
3956,5.551458051718947,1,0.013795194959331519,0.006693329155218359,0.006659253574234856,0.005305445452612719
3957,5.551458051718947,2,0.012994338675009,0.0029934721724880317,0.002971971892972458,0.0022179803269688275
3958,5.551458051718947,3,0.012456971455590446,0.0015522118705529114,0.0015399014536746456,0.0011014675683664284
3959,5.551458051718947,1,0.013780262950334531,0.005442926264068005,0.005410637197631535,0.004182397389865675
3960,5.551458051718947,2,0.013758548380080348,0.0026065168616690904,0.002585948488305136,0.0018826350694571082
3961,5.551458051718947,3,0.013442972580748969,0.0013990099502295518,0.0013874843911453835,0.0009780293895110632
3962,5.551458051718947,1,0.0132421293727115,0.0019509709809146136,0.0019440405670464202,0.0016040206151205986
3963,5.551458051718947,1,0.012666681463427568,0.0045833219723298135,0.0045557783688322554,0.003478216092180954
3964,5.551458051718947,2,0.011748472409887698,0.0020082667625678867,0.0019879084408973703,0.001403626298050173
3965,5.551458051718947,3,0.011507314265903835,0.0010423194521817177,0.0010287387859302635,0.0007006469651357356
3966,5.551458051718947,1,0.011141588248614848,8.154185699847768e-07,8.125836829813767e-07,7.576769723548116e-07
3967,5.5591020909601365,1,0.010886069563407859,3.312972831227957e-07,3.3029500536599714e-07,2.9786032851155747e-07
3968,5.5591020909601365,1,0.013576565057481097,0.006418712520708029,0.006379618596595222,0.005076454544749737
3969,5.5591020909601365,2,0.013063105249570781,0.002803919175035495,0.0027785341957650444,0.0020701093506112155
3970,5.5591020909601365,3,0.012617380221092664,0.0014265723054614804,0.0014109393898601367,0.0010070949208131094
3971,5.5591020909601365,1,0.013713669310934751,0.005232888245947821,0.005196576449224162,0.004019330875858872
3972,5.5591020909601365,2,0.013735753597577222,0.0024551572495312506,0.0024313435150517134,0.0017698229373918131
3973,5.5591020909601365,3,0.013440177193356056,0.0012993338168843824,0.0012849460233600896,0.0009054539673659396
3974,5.5591020909601365,1,0.013379883159882434,0.0019279708657926641,0.0019214515813357122,0.0015796539613887914
3975,5.5591020909601365,1,0.012592455582552965,0.0044839466144614955,0.004456051035630786,0.003405932593591808
3976,5.5591020909601365,2,0.011681305583782692,0.0019341432621181862,0.0019130890823548232,0.0013511700096354791
3977,5.5591020909601365,1,0.011234716938111268,7.384219854634503e-07,7.352448003029e-07,6.930038834303655e-07
3978,5.566670446644483,1,0.010930911332409522,2.9511838889092237e-07,2.9414732563805796e-07,2.6707957194783973e-07
3979,5.566670446644483,1,0.013997637625013114,0.006587834969325377,0.006548646387035993,0.005230727431739912
3980,5.566670446644483,2,0.013252883586799545,0.0029009883813006536,0.0028741209067067457,0.0021541627541411244
3981,5.566670446644483,3,0.012732101976430998,0.0014853394908502027,0.001467660694972953,0.0010546806670151487
3982,5.566670446644483,1,0.013945324952206796,0.005327340459339891,0.005289509628129779,0.004104280287806206
3983,5.566670446644483,2,0.01390939546918227,0.002510072320964133,0.002484418738562403,0.0018169511516552847
3984,5.566670446644483,3,0.013579166977366624,0.0013292325622436805,0.001312358626338628,0.0009297158439899149
3985,5.566670446644483,1,0.013382116584184313,0.0019382978906683512,0.001932022807051139,0.0015916875208509852
3986,5.566670446644483,1,0.012729668813046071,0.0045050676444473425,0.0044771965087214965,0.0034274690610205877
3987,5.566670446644483,2,0.011844998428526314,0.0019408669330841823,0.001919501549160041,0.001357771096638873
3988,5.566670446644483,1,0.011403555647103712,7.466880498583338e-07,7.428572477383627e-07,7.042929243947399e-07
3989,5.574163868114133,1,0.011100085095349528,2.988628879302892e-07,2.9776776928242726e-07,2.7087315685557946e-07
3990,5.574163868114133,1,0.01408295793384811,0.006597953605321053,0.006558753939080525,0.005249587929993048
3991,5.574163868114133,2,0.013394404011884242,0.002893292355488029,0.0028657158584408228,0.002156246186526919
3992,5.574163868114133,3,0.012917388990170824,0.0014765575189250493,0.0014577188874653547,0.0010532061125185334
3993,5.574163868114133,1,0.014076266061107255,0.005308757568867996,0.005271848662018116,0.00410240625169291
3994,5.574163868114133,2,0.014089695324806329,0.002486645389596037,0.0024604398394164994,0.0018088050636056005
3995,5.574163868114133,3,0.013777408784630258,0.0013091099139814187,0.0012907838716115982,0.0009208800449438508
3996,5.574163868114133,1,0.013567849436956977,0.0019362425880939148,0.001930502568464166,0.0015909982065737069
3997,5.574163868114133,1,0.012831635103097419,0.004479179798110941,0.0044533535968499256,0.0034184733091376152
3998,5.574163868114133,2,0.011996986392063105,0.001914598938351562,0.0018937002940539306,0.001344882725341591
3999,5.574163868114133,1,0.011558230494927968,7.309709103390439e-07,7.263006916968125e-07,6.930311757642998e-07
4000,5.581583097292004,1,0.01125484306030526,2.9457933156561646e-07,2.9326122125098677e-07,2.6768072402933117e-07
4001,5.581583097292004,1,0.014112780658765324,0.006544206728909534,0.006505537389424483,0.005222800904386829
4002,5.581583097292004,2,0.013464908329960808,0.002845589669929278,0.0028178639114779984,0.0021315777546972855
4003,5.581583097292004,3,0.01300230265544484,0.001442239149750725,0.001422909089400244,0.0010354013652460411
4004,5.581583097292004,1,0.01409844804885356,0.0052498542173625325,0.005213696707449364,0.004072204980275301
4005,5.581583097292004,2,0.014122436537527913,0.0024382732507368336,0.002411793241635785,0.0017823720182595
4006,5.581583097292004,3,0.013808149252023331,0.0012744961899939188,0.001255567432546784,0.0009014069852774179
4007,5.581583097292004,1,0.013604061405836197,0.0019296349384022172,0.0019242880279091966,0.001585812154552784
4008,5.581583097292004,1,0.012802921701745105,0.004440180788369885,0.004415634673145484,0.0033979549916289013
4009,5.581583097292004,2,0.01199047614142807,0.001880799078267176,0.0018599879231925105,0.0013254210151914367
4010,5.581583097292004,1,0.011551018379128827,7.103257752757275e-07,7.049626714438414e-07,6.773363595769473e-07
4011,5.588928868755243,1,0.011246878440891336,2.882114617881389e-07,2.8677502628925475e-07,2.6284999480735875e-07
4012,5.588928868755243,1,0.01402520793851043,0.006475188861809805,0.006435042098565689,0.005183148022714753
4013,5.588928868755243,2,0.013379260149425209,0.0027916146130061693,0.0027614185409054895,0.002099892053434725
4014,5.588928868755243,3,0.01290792096505206,0.0014054839248485735,0.0013836983573731294,0.0010135622200528988
4015,5.588928868755243,1,0.01396469070130081,0.005183987907439814,0.00514571446641298,0.00403463239946306
4016,5.588928868755243,2,0.013972508707398341,0.002387200674854025,0.002358247635360486,0.0017529164726218112
4017,5.588928868755243,3,0.01364402375103898,0.0012396531895255299,0.001218897144002699,0.0008807541609743611
4018,5.588928868755243,1,0.013442021466905481,0.001920137882918195,0.0019161716811648757,0.0015798195535890098
4019,5.588928868755243,1,0.012626903072122437,0.004397922991179412,0.004375523026038727,0.0033749927477163136
4020,5.588928868755243,2,0.011814548233178773,0.0018461204033158021,0.0018263232888548024,0.0013063167339068483
4021,5.588928868755243,1,0.011373864103003811,6.899446928412671e-07,6.834108188812165e-07,6.620455046675023e-07
4022,5.596201909807955,1,0.011069397146272891,2.816190857584053e-07,2.7991674168809867e-07,2.579718391386853e-07
4023,5.596201909807955,1,0.013816408698724827,0.0064035515581753214,0.006363626692731346,0.005143587717583403
4024,5.596201909807955,2,0.013159729450826073,0.0027371520330849277,0.002706252056967883,0.0020699724225107987
4025,5.596201909807955,3,0.012676195903352866,0.0013687368199196185,0.0013466369028047882,0.000993410572738276
4026,5.596201909807955,1,0.013715634145204453,0.005117542943308347,0.00508077622553542,0.003998874536803208
4027,5.596201909807955,2,0.013706147675531147,0.0023368485592546,0.0023077962450532203,0.0017254009909164608
4028,5.596201909807955,3,0.013363538075704194,0.0012055423574827654,0.0011848485522264797,0.0008619820498588687
4029,5.596201909807955,1,0.01316022982880895,0.0019101187559070576,0.0019076439570738847,0.0015738448255192348
4030,5.596201909807955,1,0.012357610007173258,0.004356439134403183,0.004339197084638779,0.0033531915163648065
4031,5.596201909807955,2,0.011539608757527263,0.0018133964532581607,0.0017958233904967482,0.001288371246037964
4032,5.596201909807955,1,0.01109806369471302,6.708555542817442e-07,6.631726175260398e-07,6.475937483574128e-07
4033,5.603402940553214,1,0.010793321018779134,2.7529121277629064e-07,2.7320675247684495e-07,2.533477686519454e-07
4034,5.603402940553214,1,0.013544611679446466,0.006335765999998687,0.006297571952937974,0.005105876484879496
4035,5.603402940553214,2,0.012879137309835807,0.002686420652529229,0.002655838502946838,0.002041915010482953
4036,5.603402940553214,3,0.0123873034157648,0.0013349994950991664,0.0013130647365555612,0.0009744960863843595
4037,5.603402940553214,1,0.013425739026555118,0.005054553018293306,0.0050186119189619995,0.003965909225050669
4038,5.603402940553214,2,0.01340764579431043,0.002289383361495971,0.002260667545486303,0.0017000268727881596
4039,5.603402940553214,3,0.0130572905130882,0.0011738889111559143,0.001153183999301165,0.0008445930993129091
4040,5.603402940553214,1,0.01284889581061189,0.0019005319774702642,0.0018985141969268266,0.0015682498917750506
4041,5.603402940553214,1,0.01206770654306624,0.004318999118248312,0.004301465253534343,0.0033328851250843156
4042,5.603402940553214,2,0.011246898803924685,0.0017826951900560843,0.0017651255949712662,0.001272208063267893
4043,5.603402940553214,1,0.010803799706413847,6.528546853781559e-07,6.443767500768915e-07,6.335504227953037e-07
4044,5.610532673964362,1,0.010498256613049536,2.6919140729923134e-07,2.6692715425516197e-07,2.488762805230711e-07
4045,5.610532673964362,1,0.013273606711707906,0.006270732650715904,0.006230546479636247,0.005071588554478453
4046,5.610532673964362,2,0.012603962752232903,0.002637792655610736,0.0026058304762197892,0.002016177170670984
4047,5.610532673964362,3,0.01210912377777471,0.0013030564999290271,0.0012803169710656013,0.0009571313875288413
4048,5.610532673964362,1,0.013154331205214706,0.004993564332860166,0.004956097182620208,0.003934632745440626
4049,5.610532673964362,2,0.013136211862548581,0.0022438352928668215,0.0022143122031311334,0.0016760853707233577
4050,5.610532673964362,3,0.012780682577533535,0.001143269246456172,0.0011226319705781138,0.0008281594281948025
4051,5.610532673964362,1,0.012563364250328257,0.0018912514984447313,0.0018890777151556691,0.001562679521886843
4052,5.610532673964362,1,0.011805835918295857,0.004281588423140951,0.004263881676418296,0.00331402010327918
4053,5.610532673964362,2,0.010986326784880804,0.001752403523217353,0.0017351199445709664,0.0012569261182150849
4054,5.610532673964362,1,0.01054218645152235,6.354648312511085e-07,6.268196917764651e-07,6.201348764422886e-07
4055,5.617591815955597,1,0.01023625374346557,2.632782752002726e-07,2.608902509214313e-07,2.4462385581102037e-07
4056,5.617591815955597,1,0.013041377839375727,0.006206876340613942,0.00616597235005436,0.005039165882643679
4057,5.617591815955597,2,0.01237213760363893,0.002590651777476054,0.002558379360768593,0.0019911077120127094
4058,5.617591815955597,3,0.011875638782434018,0.0012713277657476945,0.0012497253943164293,0.0009403853213488589
4059,5.617591815955597,1,0.012932877115077892,0.004935069703433615,0.0048969978544477705,0.0039036009449134245
4060,5.617591815955597,2,0.012913876037741925,0.0021988051826539626,0.002170522527344567,0.0016521414794870635
4061,5.617591815955597,3,0.0125570735472391,0.0011126069216946194,0.0010936724944606267,0.0008117181469556054
4062,5.617591815955597,1,0.012330311511595122,0.0018821320839787386,0.0018790843505166303,0.0015568770381481222
4063,5.617591815955597,1,0.011596473740627401,0.004245027945443957,0.004226643374892925,0.003293208294470154
4064,5.617591815955597,2,0.010781433257500797,0.0017217516314637525,0.0017050785670002172,0.0012414193704942268
4065,5.617591815955597,1,0.010337492358496753,6.184444879007184e-07,6.096908065497766e-07,6.068663825729072e-07
4066,5.62458106545187,1,0.010031865387679396,2.574957080387238e-07,2.55049522809569e-07,2.404598977134986e-07
4067,5.62458106545187,1,0.012861729083475085,0.006143594534417547,0.006100414791574811,0.0050059503810264356
4068,5.62458106545187,2,0.012189742703492773,0.00254205509278987,0.00250993320304798,0.0019658439513686736
4069,5.62458106545187,3,0.011694857809579835,0.0012394512328313912,0.001217972143114281,0.0009232599568843541
4070,5.62458106545187,1,0.012765242512215749,0.0048749874785316925,0.004835438041035452,0.0038723400244734716
4071,5.62458106545187,2,0.012742409249005892,0.0021539306131320725,0.0021246386303368824,0.0016283104528122983
4072,5.62458106545187,3,0.01238285102729494,0.0010826780212885715,0.0010632380585467412,0.0007952432552590234
4073,5.62458106545187,1,0.012143907089435477,0.0018719424182637521,0.001868911509114301,0.0015511892866353135
4074,5.62458106545187,1,0.011440646307281118,0.004206120135515661,0.004189092459025197,0.0032727526873739406
4075,5.62458106545187,2,0.010626715068235256,0.0016910418737975132,0.0016744279347831587,0.0012260318629093148
4076,5.62458106545187,1,0.010183815305100293,6.018305757547516e-07,5.92811224845504e-07,5.940431336673734e-07
4077,5.63150111445808,1,0.009879196713104365,2.518926885156993e-07,2.4930473383399574e-07,2.364521897228575e-07
4078,5.63150111445808,1,0.012723433170495017,0.006077536147489468,0.006034858843064541,0.0049736785721387865
4079,5.63150111445808,2,0.012047597048582694,0.0024939765029721893,0.002460808614732813,0.0019414999576900889
4080,5.63150111445808,3,0.011552278256888843,0.0012082405846959214,0.001185884360866899,0.0009067542535125089
4081,5.63150111445808,1,0.012634417955583543,0.004813086269149049,0.004774275865498128,0.0038435990807555555
4082,5.63150111445808,2,0.01260333948532351,0.0021088915792198894,0.0020791871116627777,0.00160632493046525
4083,5.63150111445808,3,0.012240756611952036,0.0010535270425302554,0.0010335997763013538,0.0007800736494085601
4084,5.63150111445808,1,0.011992154868746756,0.0018610787517985433,0.0018581765264489456,0.0015462957969705306
4085,5.63150111445808,1,0.011325821926331919,0.004166041055845847,0.0041515144078687685,0.003254421496772871
4086,5.63150111445808,2,0.010513437365065848,0.0016600058397942233,0.0016448601740420778,0.0012120252616896333
4087,5.63150111445808,1,0.010073953063052095,5.852659335959052e-07,5.767185639765149e-07,5.814734840114147e-07
4088,5.638352648127595,1,0.00977190447545811,2.4620863497078324e-07,2.436465973505019e-07,2.325527647020211e-07
4089,5.638352648127595,1,0.012622175154861283,0.006009137502734642,0.005970876424554909,0.004943481301623699
4090,5.638352648127595,2,0.011940969331858512,0.0024450797891737664,0.002414863496996162,0.0019182721062701944
4091,5.638352648127595,3,0.011445216415337628,0.0011774192249559454,0.0011567175581265554,0.0008909960618462389
4092,5.638352648127595,1,0.01253423245450911,0.004751687559829651,0.004715246194001725,0.003815605460285645
4093,5.638352648127595,2,0.01249410152819242,0.0020644878931354383,0.0020364823486895447,0.0015846180023798542
4094,5.638352648127595,3,0.012130917202805173,0.001024906561096605,0.0010059537988743323,0.000765283193238481
4095,5.638352648127595,1,0.011876150136339568,0.0018500698873106457,0.0018467410877162237,0.0015413111374959969
4096,5.638352648127595,1,0.011243129439499034,0.004126797238495468,0.004113679468168444,0.003236472817861881
4097,5.638352648127595,2,0.010435081412801946,0.0016293358430960693,0.0016153548434179352,0.0011985010789841676
4098,5.638352648127595,1,0.010000872349646387,5.692016033638693e-07,5.612140132193058e-07,5.6927995540536e-07
4099,5.645136344830086,1,0.00970282005702404,2.4062828469555235e-07,2.3818101355389615e-07,2.2874416560190197e-07
4100,5.645136344830086,1,0.012547392778354772,0.005939804350055648,0.0059064772328398605,0.004914223345162802
4101,5.645136344830086,2,0.011859606416178045,0.0023953719255798093,0.0023686682917339764,0.0018959047382887631
4102,5.645136344830086,3,0.011368448121074686,0.0011459585671243534,0.0011268141174898946,0.0008762695680410104
4103,5.645136344830086,1,0.012460240051991712,0.004689576268831278,0.004654580049957931,0.0037888715988635413
4104,5.645136344830086,2,0.012411154013840771,0.002019653021293871,0.001992893146263146,0.001564274423168568
4105,5.645136344830086,3,0.012046988625732738,0.0009962059544520046,0.0009779243642735519,0.0007514166745522886
4106,5.645136344830086,1,0.011786362765679242,0.0018380539019905507,0.0018352436388668308,0.001536299007150203
4107,5.645136344830086,1,0.011186010156240205,0.004086871647854559,0.0040745805170948664,0.00321940854719771
4108,5.645136344830086,2,0.01038350795488329,0.0015987797735624615,0.001585419469690756,0.001185459140914741
4109,5.645136344830086,1,0.00995558404502565,5.533821565549002e-07,5.460872817687655e-07,5.572459669062637e-07
4110,5.65185287621869,1,0.009662398464401353,2.3509231137093025e-07,2.3280682515342866e-07,2.2500926305874534e-07
4111,5.65185287621869,1,0.012490510900835283,0.0058708673848347215,0.0058411412500017764,0.004886054322216547
4112,5.65185287621869,2,0.01179866580208384,0.002347435886488232,0.0023230805956149132,0.0018739288413390815
4113,5.65185287621869,3,0.011310504966944376,0.0011158535521172072,0.0010982927768529382,0.00086159993913166
4114,5.65185287621869,1,0.012400464391806596,0.004627187464201899,0.004594961188003434,0.003762054921459421
4115,5.65185287621869,2,0.012342191806439176,0.0019759186658660356,0.0019509048168176448,0.0015434215547096772
4116,5.65185287621869,1,0.012058102935148264,0.0015620418957791734,0.0015628233372691521,0.0013324047112916058
4117,5.65185287621869,1,0.011633922537414996,0.004357967005979145,0.004343009752446849,0.0034365938860973703
4118,5.65185287621869,2,0.011054708966411444,0.0017759158556860954,0.001760036440479227,0.001325002563322771
4119,5.65185287621869,1,0.010559942683527638,6.596953952811994e-07,6.526428833988248e-07,6.7337621555907e-07
4120,5.6585029072965165,1,0.010207419914710126,2.78768892824101e-07,2.7648397149362375e-07,2.692934000198322e-07
4121,5.6585029072965165,1,0.012937145417853853,0.005944645757061603,0.0059195929127438185,0.004974004646037821
4122,5.6585029072965165,2,0.012369407939973914,0.0023869913903292682,0.0023660805332829256,0.0019244883769833012
4123,5.6585029072965165,3,0.011941231321377524,0.001139097619263789,0.0011230825334636067,0.0008920899294179143
4124,5.6585029072965165,1,0.012967600460282244,0.004650692611956204,0.004622282118796424,0.0038059331281321386
4125,5.6585029072965165,2,0.012977887303769396,0.001988532078424866,0.0019653013686364057,0.0015701328335534245
4126,5.6585029072965165,1,0.012695395433878123,0.0015592974406160329,0.0015597212231409242,0.001331850694562882
4127,5.6585029072965165,1,0.012164094743850148,0.004353008486639779,0.004337153390373812,0.003449854601227634
4128,5.6585029072965165,2,0.011650063798784801,0.0017682163575989784,0.0017518086243467866,0.0013301698217179517
4129,5.6585029072965165,1,0.011175264616387235,6.52455152538442e-07,6.4620398919378e-07,6.701657274004499e-07
4130,5.665087096482483,1,0.010834048349611661,2.765480676318866e-07,2.745687658380375e-07,2.6868572985921325e-07
4131,5.665087096482483,1,0.01341732159995542,0.005913624318731293,0.0058894236643491004,0.0049750473130191954
4132,5.665087096482483,2,0.012887902453159863,0.0023646204432846026,0.0023432876426735015,0.0019230949646332407
4133,5.665087096482483,3,0.012484525346810427,0.0011249261177687139,0.0011077038176472824,0.0008901587587458078
4134,5.665087096482483,1,0.013458140889813619,0.0046132200958935886,0.004582613748091503,0.003798946430835525
4135,5.665087096482483,2,0.013463762307585395,0.0019622330334038572,0.0019366016928936496,0.0015636505599506305
4136,5.665087096482483,1,0.013178642744799587,0.0015532478975105466,0.0015534882055636085,0.001329004272579438
4137,5.665087096482483,1,0.012607157840277314,0.004318372379898667,0.004299146198753447,0.003440353388711
4138,5.665087096482483,2,0.012105171260325323,0.0017401228240258638,0.0017215854753912844,0.0013199737139094527
