pseudo-steps, tcurr,n,res,res_p,res_u,res_v,res_w,min,min_p,min_u,min_v,min_w,max,max_p,max_u,max_v,max_w
511,0.5597346485319146,7,0.03290557353594863,0.03290076846651013,1.7823474997680754e-06,1.7724051485370466e-06,1.2503167901918926e-06,3.8781816690048935e-05,3.8781816690048935e-05,0.0002716270821116109,0.0002753376115814762,0.00028119088993632966,0.011121314186109512,0.0011528224572408387,0.01103188937700942,0.010488611785008563,0.011121314186109512
518,0.5724319950172337,7,0.03446391211400547,0.03445886360228573,1.8594872732315003e-06,1.8523871603928959e-06,1.3366372861270308e-06,4.025911562170574e-05,4.025911562170574e-05,0.00027261301387813004,0.0002707321370701301,0.0002766470948822421,0.011544953586426078,0.0011611897969312087,0.01015090555567936,0.010164171754977821,0.011544953586426078
525,0.585256314967406,7,0.040378252614909155,0.04037302078604742,1.8976353678191312e-06,1.8945565111941924e-06,1.4396369827196183e-06,4.058845514442255e-05,4.058845514442255e-05,0.0002708968196789041,0.00026718166940737227,0.00027164871269753303,0.010929641666360679,0.0011348767431040505,0.00935581904688146,0.010200439764948901,0.010929641666360679
532,0.5982088781170801,7,0.04805789499101655,0.048052518613063075,1.9064137977975809e-06,1.907727300434437e-06,1.562236855241321e-06,3.97462132063792e-05,3.97462132063792e-05,0.0002676819570215484,0.0002620722543627462,0.00026549303752868567,0.011159387654432827,0.0011572047124125075,0.009467948551490036,0.010589000695129748,0.011159387654432827
539,0.6112909668982509,7,0.05568632494047953,0.055680860480333556,1.8807443560152384e-06,1.8852194730788916e-06,1.6984963168792895e-06,4.0034696541531786e-05,4.0034696541531786e-05,0.0002709034100192264,0.0002680095511978083,0.00026352788943305086,0.010992362908386823,0.0011473701353876167,0.010118453200882812,0.010992362908386823,0.01090651119202742
546,0.6245038765672334,7,0.06215919939136711,0.06215368596880925,1.8293139457841584e-06,1.8366747863097745e-06,1.84743382577019e-06,3.979610260110716e-05,3.979610260110716e-05,0.00027264388078656005,0.00026437535732460357,0.00026110281811722136,0.011760409312057084,0.0011310099260096475,0.01050389105241902,0.011760409312057084,0.011291896137413673
553,0.6378489153329058,7,0.06699557712506113,0.06699005583111471,1.755689091856533e-06,1.7642352474498734e-06,2.0013696071046763e-06,4.032812231324811e-05,4.032812231324811e-05,0.000274413750742491,0.0002751358155940284,0.00025537756110532864,0.01208087120048603,0.0011225404468574991,0.010522190025950593,0.011845767936877154,0.01208087120048603
560,0.6513274044862348,7,0.07001090327220046,0.07000597685772393,1.489557520093117e-06,1.496972556536356e-06,1.9398843998890243e-06,3.989436147208079e-05,3.989436147208079e-05,0.0002877866113904541,0.0002895437755473905,0.0002672941257465656,0.012924972669484803,0.0011911688450337507,0.009978294730402756,0.011233456484876274,0.012924972669484803
567,0.6649406785310972,7,0.07197661514328961,0.07197153097990308,1.4552804811754532e-06,1.4623032906835056e-06,2.166579614667668e-06,4.07039637681446e-05,4.07039637681446e-05,0.0002883307302059911,0.00029120044828029605,0.000261237127366938,0.012240698218209858,0.0011810456216917783,0.010224291046403896,0.011661367673167233,0.012240698218209858
575,0.6786900853164082,8,0.0731168394205077,0.07311296065224993,1.0294898973132628e-06,1.0343040113887134e-06,1.8149743490777684e-06,4.261306462976281e-05,4.261306462976281e-05,0.0003076715022598138,0.0002990427750829392,0.0002621248582828986,0.01156366514262818,0.001215654234596029,0.010137279589495706,0.011202537808589584,0.01156366514262818
583,0.6925769861695723,8,0.0733008860020683,0.07329724550200005,8.989129686120051e-07,9.019905634059415e-07,1.8395965362281994e-06,4.205120553665673e-05,4.205120553665673e-05,0.0003136282885070528,0.00031344373409738363,0.0002597704577878084,0.01212053486713353,0.0011930396356281026,0.010455017742245798,0.010787792850527276,0.01212053486713353
591,0.706602756031268,8,0.07236899772401825,0.07236543158072711,8.313202458909793e-07,8.318684167468266e-07,1.9029546285034355e-06,4.060412517109226e-05,4.060412517109226e-05,0.0003164518179428015,0.00032243632474741874,0.00026272170818443703,0.01210044712088409,0.0011954086863970956,0.010536215600677596,0.009890418383732984,0.01210044712088409
599,0.7207687835915807,8,0.07005475778381466,0.07005119435949411,8.143588091965193e-07,8.125709191314947e-07,1.9364945922271563e-06,4.00687542198779e-05,4.00687542198779e-05,0.00031179871233307817,0.0003100111254105911,0.0002592576864816498,0.011940901068409625,0.001148754484810235,0.010162554209437322,0.010058787736178496,0.011940901068409625
607,0.7350764714274965,8,0.06633959510943299,0.06633593224787637,8.652684984014184e-07,8.619767594178937e-07,1.93561629879163e-06,3.9474652848860396e-05,3.9474652848860396e-05,0.0002976018134841463,0.0003019952449827741,0.0002578434272057753,0.012145152343429392,0.0011671901493523163,0.009717579117000937,0.010089319447937341,0.012145152343429392
614,0.7495272361417715,7,0.061812071989240595,0.06180699661691486,1.3230750951520018e-06,1.315433620215513e-06,2.4368636103619192e-06,3.748305104830228e-05,3.748305104830228e-05,0.00028727383902457253,0.00027987290814451935,0.00025200058566774694,0.012233303484665817,0.001160121993288081,0.010560520912664278,0.009345015471304887,0.012233303484665817
621,0.7641225085031892,7,0.057032620772220176,0.05702706335765625,1.5365439312573905e-06,1.5276820341593913e-06,2.493188598510375e-06,3.840324918894968e-05,3.840324918894968e-05,0.00027242456437793654,0.0002684117308598998,0.00025382963964670996,0.012560303096186323,0.0012693836730421019,0.010637170586886454,0.009997960209828995,0.012560303096186323
628,0.7788637335882211,7,0.052349068085036005,0.052343182530235156,1.7281715725727281e-06,1.7180356811491617e-06,2.4393475471199715e-06,3.744285693554856e-05,3.744285693554856e-05,0.00026509004967277024,0.0002670753435635467,0.00025675713084072674,0.01243392616473219,0.0012993977411033945,0.010331738074024774,0.010586530518092972,0.01243392616473219
635,0.7937523709241033,7,0.04804189931111095,0.048035713281707484,1.9220043654736558e-06,1.9098602842575756e-06,2.354164753733293e-06,3.7629481439835916e-05,3.7629481439835916e-05,0.0002646896673042263,0.0002636273823547609,0.0002557910329785053,0.01224926527001191,0.0013901878442240153,0.010372152756951972,0.010984480588985414,0.01224926527001191
642,0.8087898946333444,7,0.04420777959770638,0.044201357730648184,2.0930625641239684e-06,2.080359469398782e-06,2.248445024674218e-06,3.790260125251997e-05,3.790260125251997e-05,0.00026274354617388153,0.0002576534739372514,0.0002582659845656192,0.012338172076804125,0.001358685597415095,0.010601550425331193,0.01141615925028479,0.012338172076804125
649,0.8239777935796778,7,0.041055560960432294,0.04104892532293806,2.2540957227996327e-06,2.241844482888878e-06,2.139697288551229e-06,3.893222460086065e-05,3.893222460086065e-05,0.00026258906774545175,0.0002595235573358666,0.0002606316760948589,0.012808164717255587,0.0013140413250761138,0.011005390690020656,0.011348105735933905,0.012808164717255587
