n,t,i,p,u,v,w
158,0.060000000000000005,1,0.10465687753385987,0.0006432267471965888,0.0006480336782234423,0.0018672285222620896
159,0.060000000000000005,2,0.10298897814818393,0.00021452739362301903,0.00021620988520264586,0.0005985443965472133
160,0.060000000000000005,3,0.10239662357076289,0.00011203858349807985,0.00011275207388052342,0.0002537115099381902
161,0.060000000000000005,4,0.10198362821953799,9.039875567672435e-05,9.056091821224517e-05,0.00013804037532157902
162,0.060000000000000005,5,0.10161219932941759,8.694618461892893e-05,8.690805583370681e-05,0.00010343720634303849
163,0.060000000000000005,6,0.10127275352315837,8.659613673373322e-05,8.650625921095537e-05,9.578609096448746e-05
164,0.060000000000000005,7,0.10095656650527753,8.702386500906226e-05,8.692254402183975e-05,9.474391868137434e-05
165,0.060000000000000005,8,0.10066684264811485,8.789591200263523e-05,8.780132178934025e-05,9.513304068124381e-05
166,0.060000000000000005,9,0.10039627814231691,8.907173231621113e-05,8.89763250295671e-05,9.583807554407868e-05
167,0.060000000000000005,10,0.10013710731289481,9.040558194008108e-05,9.031866712431798e-05,9.655863765650947e-05
168,0.060000000000000005,11,0.09987999046028903,9.181668691136219e-05,9.174409477403096e-05,9.715293082157521e-05
169,0.060000000000000005,1,0.10249844266011106,0.0003841809528316293,0.00038449098811572084,0.0009954375999297654
170,0.060000000000000005,2,0.10091470441927786,0.00012288681750085805,0.0001228609036696431,0.00028362080019094855
171,0.060000000000000005,3,0.10060541064614421,8.802640688391439e-05,8.78698949549862e-05,0.0001277608325195299
172,0.060000000000000005,4,0.10039791237870346,8.416157932386759e-05,8.398908209251447e-05,9.344307630017743e-05
173,0.060000000000000005,5,0.10016864391351811,8.497890173650693e-05,8.48282112106794e-05,8.891854804975385e-05
174,0.060000000000000005,6,0.09989852882581703,8.685756000176332e-05,8.674387122464662e-05,8.959077411205675e-05
175,0.060000000000000005,1,0.09931084491940534,0.00020142918940788758,0.00020105269588194163,0.0005264021494550597
176,0.060000000000000005,1,0.09949562539192355,0.0005958308826161901,0.0005922853860977525,0.0009950407365362623
177,0.060000000000000005,1,0.0975683411511125,2.567292399084481e-07,2.5637212226339684e-07,3.379490991109455e-07
178,0.07,1,0.09749014520538346,1.701225989974407e-07,1.7000559968106854e-07,2.067065443930293e-07
179,0.07,1,0.10090464195019903,0.0006553453194810049,0.0006508160521824714,0.001445292926269454
180,0.07,2,0.09909589677870635,0.00017151978899163363,0.00017052975421812789,0.0004102121087566596
181,0.07,1,0.10124801791413873,0.00046888393356353194,0.00046544319955343,0.0011205108906513453
182,0.07,2,0.099996523514989,0.000153841200121337,0.00015270452077841693,0.0003667737096647958
183,0.07,1,0.09889553337951645,0.0002353296466049945,0.00023378530932178853,0.00048060512400324945
184,0.07,1,0.09881751980712078,0.0004804216132865484,0.00047824164584106457,0.0009911258698343745
185,0.07,1,0.0978218164383664,2.534616180916967e-07,2.5294832225585546e-07,3.967650755817371e-07
