pseudo-steps, tcurr,n,res,res_p,res_u,res_v,res_w,min,min_p,min_u,min_v,min_w,max,max_p,max_u,max_v,max_w
465,0.46000000000000024,6,0.08460035710905624,0.08459637515701089,1.2673557830031484e-06,1.2932527658652927e-06,1.4213434964833306e-06,3.8052936926350984e-05,3.8052936926350984e-05,0.0002575965112090218,0.00025841911061991006,0.0002512035929213149,0.010982784531270292,0.0011033242359157812,0.009336444675640794,0.009559206385276168,0.010982784531270292
471,0.47000000000000025,6,0.08145640883411395,0.08145240218514116,1.3213404761896139e-06,1.3481561850786007e-06,1.337152311533674e-06,3.7961098148306287e-05,3.7961098148306287e-05,0.0002505516691740457,0.00025989511358149247,0.00025311561816744745,0.0108043332990369,0.0010727026940249935,0.009313911653499764,0.009536135739370441,0.0108043332990369
477,0.48000000000000026,6,0.07716685499600609,0.07716280648691816,1.378594387374522e-06,1.4051583256049374e-06,1.264756374967192e-06,4.011512068845765e-05,4.011512068845765e-05,0.0002517549771663402,0.00026027188668964176,0.00025863564171886333,0.010554206749800277,0.0011035982630938997,0.009291433013632115,0.009455032850491554,0.010554206749800277
483,0.49000000000000027,6,0.07163779781446353,0.07163368054149494,1.4411024405082247e-06,1.4662292144824413e-06,1.2099413136011277e-06,3.956697750578896e-05,3.956697750578896e-05,0.0002541988047481829,0.0002596458963716621,0.00026888110346089074,0.010418317991392936,0.0011192950638454632,0.009672285090970003,0.00939623754324635,0.010418317991392936
490,0.5000000000000002,7,0.06448950644513422,0.0644864688806348,1.085068737543491e-06,1.1043772302476857e-06,8.481185316240547e-07,3.75217480553256e-05,3.75217480553256e-05,0.00026632090618683733,0.00026893067313755174,0.00027939035633127104,0.010815178462405754,0.0011028784797601772,0.009587044856234846,0.009272629256996623,0.010815178462405754
497,0.5100000000000002,7,0.0560127940733512,0.056009792460522456,1.1036029581874224e-06,1.1192436110392936e-06,7.787662595155364e-07,3.6374507908725584e-05,3.6374507908725584e-05,0.00027646575301884865,0.0002789099094970904,0.0002900330520621626,0.011227156367305948,0.0010847662983641724,0.009627455738110758,0.009059559742475966,0.011227156367305948
504,0.5200000000000002,7,0.04724756510493956,0.04724444063673614,1.1709596046431312e-06,1.1843124675295047e-06,7.69196131246149e-07,3.567070495178951e-05,3.567070495178951e-05,0.0002727678154867669,0.0002756962993441791,0.00028346077995752004,0.01130864457088153,0.00108628373050959,0.009808553162313133,0.009989270432292096,0.01130864457088153
511,0.5300000000000002,7,0.03972044589280513,0.03971718648257251,1.2336352123728503e-06,1.2453714318759426e-06,7.804035883689125e-07,3.702949365263562e-05,3.702949365263562e-05,0.0002665867809735565,0.00027159372803835236,0.00027703743832928476,0.011052385883376521,0.0011471399288156597,0.010182186126018575,0.01036978738062378,0.011052385883376521
518,0.5400000000000003,7,0.03524266653814348,0.0352392793264693,1.2847340598308247e-06,1.2957300833359994e-06,8.067475310095434e-07,3.770003060200527e-05,3.770003060200527e-05,0.00026054581132681616,0.00026764468632181317,0.00027075965234962693,0.010842757316189054,0.0011908374328507168,0.010256089795722302,0.009541677652475052,0.010842757316189054
525,0.5500000000000003,7,0.034943611414041446,0.034940119612752445,1.3176888085579382e-06,1.3287438382456936e-06,8.453686421971171e-07,3.797366246995078e-05,3.797366246995078e-05,0.00025710351070100005,0.0002656505735156525,0.00027019861950235336,0.011275824937806262,0.0011251162238482292,0.010330529868152133,0.009699108268493599,0.011275824937806262
532,0.5600000000000003,7,0.03824786345054154,0.03824429365867373,1.3317013009684572e-06,1.343334022662366e-06,8.947565441757816e-07,3.7809153954004056e-05,3.7809153954004056e-05,0.00025491793447094963,0.00026155746109816626,0.000270792291459062,0.011705350049208392,0.0011524368770977405,0.010410657170628796,0.010014310618263422,0.011705350049208392
539,0.5700000000000003,7,0.043531362476373486,0.04352774570811413,1.3252390717010589e-06,1.3376255445137884e-06,9.53903643134316e-07,3.733713351881767e-05,3.733713351881767e-05,0.0002560890270452637,0.0002556304579751973,0.0002646560231591057,0.011100296841767388,0.001101244693950832,0.010174747258889298,0.009377905721323142,0.011100296841767388
546,0.5800000000000003,7,0.049341885982827606,0.04933825097976039,1.300490124070303e-06,1.3128819005886004e-06,1.0216310425555874e-06,3.56274908487778e-05,3.56274908487778e-05,0.00025659461113207557,0.0002547316681333876,0.00026100702819244095,0.01089389050959535,0.0011591067450196098,0.009693371969448025,0.009735134218740173,0.01089389050959535
553,0.5900000000000003,7,0.05469576915642041,0.05469214396878733,1.2585569289474207e-06,1.2702643337698412e-06,1.096366370367703e-06,3.603513826587061e-05,3.603513826587061e-05,0.00025736881206692136,0.00026193839560888145,0.00025617207453720213,0.011308866758388275,0.0012177901769134965,0.00996234586534512,0.01030248071506413,0.011308866758388275
560,0.6000000000000003,7,0.05902966143139201,0.059026070929796934,1.2018420750901285e-06,1.2121973302149724e-06,1.1764621897731806e-06,3.6347940405003634e-05,3.6347940405003634e-05,0.0002633332424049086,0.0002633898927624646,0.0002564434423203125,0.011355710003077807,0.001262751655362159,0.010758527614807495,0.010694928646924022,0.011355710003077807
567,0.6100000000000003,7,0.06217897693708546,0.06217544174027505,1.1336747500218189e-06,1.1426573217978897e-06,1.2588647385959772e-06,3.624282156152591e-05,3.624282156152591e-05,0.0002717994709751849,0.00026843858911829985,0.0002506323250342071,0.011132824308154618,0.0012719168758856037,0.01094335780086745,0.010531938715244639,0.011132824308154618
574,0.6200000000000003,7,0.06433887601920854,0.06433541253923501,1.0583846105933214e-06,1.0653188945292346e-06,1.3397764684039287e-06,3.542154383662957e-05,3.542154383662957e-05,0.00027221230022109937,0.0002698071435612153,0.0002517714674481035,0.01088054978245439,0.0012426998294621555,0.01037769221122221,0.010363655618402023,0.01088054978245439
581,0.6300000000000003,7,0.06573660308473771,0.06573344172862854,9.17980952989283e-07,9.22792964851971e-07,1.3205821913304616e-06,3.6412850720984004e-05,3.6412850720984004e-05,0.00027559195917430357,0.00028359241723204784,0.0002538949650428931,0.011007365155039429,0.0012932392870680677,0.010216046666837432,0.01025289755689197,0.011007365155039429
588,0.6400000000000003,7,0.06694426664673882,0.0669410528054875,8.786844712299977e-07,8.830307599944182e-07,1.4521260200999643e-06,3.57327249549179e-05,3.57327249549179e-05,0.00028185866888820054,0.00028565076895280885,0.00024814159733395016,0.01142666394431117,0.0013835990933986876,0.010605202103966486,0.009722922073349637,0.01142666394431117
