pseudo-steps, tcurr,n,res,res_p,res_u,res_v,res_w,min,min_p,min_u,min_v,min_w,max,max_p,max_u,max_v,max_w
607,0.26000000000000006,10,0.10053809206986324,0.09964093961777977,0.0002920551291798968,0.0002916939206993848,0.00031340340220417184,5.5078608921080825e-05,5.5078608921080825e-05,0.0002475858753544979,0.0002465374244576999,0.00022597810085204113,0.010645578741208554,0.0019417690088278303,0.007199515212326157,0.006441601624738742,0.010645578741208554
624,0.2700000000000001,17,0.10068343920691561,0.09991498178602354,0.0002551913800902902,0.00025463492855471077,0.00025863111224706933,4.432793080602588e-05,4.432793080602588e-05,0.000306174983501295,0.0003064075808640809,0.00026766343731070296,0.011875717634838088,0.0020707850881949404,0.0077490900745402136,0.007133823286795259,0.011875717634838088
643,0.2800000000000001,19,0.10066791851616423,0.09984612732690128,0.0002733646186001656,0.00027241505255452895,0.0002760115181082543,4.6924054904579194e-05,4.6924054904579194e-05,0.0003513033129855121,0.0003577554674048677,0.00029120984543337143,0.012365659797022597,0.0023787130884814537,0.006862361245838198,0.007063361861341713,0.012365659797022597
654,0.2900000000000001,11,0.10110461999792975,0.09997968657519635,0.00036814707345852934,0.00036779774887315126,0.00038898860040171884,5.038411828318113e-05,5.038411828318113e-05,0.0003030330455625238,0.00032320715171453774,0.00022331824210864072,0.010867683290692183,0.001986007486213038,0.006172078025035405,0.006513202879923928,0.010867683290692183
658,0.3000000000000001,4,0.10260954709939954,0.09905652893899289,0.0009958726579588917,0.0009951349335333693,0.0015620105689143887,4.7837508978801275e-05,4.7837508978801275e-05,0.00023987593259140318,0.00024781803958826926,0.0001674292076121425,0.009369924174424636,0.0018125784782057454,0.0055171616064425034,0.005467427205971456,0.009369924174424636
662,0.3100000000000001,4,0.1021689165998613,0.0997617657809443,0.0006193009574885635,0.0006172803617405368,0.0011705694996878965,4.499297977103547e-05,4.499297977103547e-05,0.0002041432098591706,0.0002020385453256006,0.0001367192367765056,0.009395363466817531,0.0015721204560754272,0.004971788268631529,0.004865657323384132,0.009395363466817531
666,0.3200000000000001,4,0.10374381020310258,0.09998496538385214,0.0010049583146109207,0.0010006680608963731,0.0017532184437431487,4.560313857713909e-05,4.560313857713909e-05,0.00021867091660993768,0.00021641647511746947,0.00014644876430009045,0.009139510014745687,0.0013230599408172838,0.004828502151469911,0.004939886742705462,0.009139510014745687
670,0.3300000000000001,4,0.10421136396657103,0.09983818825574453,0.0012114186221533075,0.0012037661157781566,0.0019579909728950364,4.859374932617677e-05,4.859374932617677e-05,0.00022154954956930492,0.00022558639240497018,0.0001476900377947251,0.008677563630962417,0.0011826706465619147,0.004832891721912844,0.004955875736245461,0.008677563630962417
674,0.34000000000000014,4,0.10379258465315186,0.09918001549054149,0.001340085490089393,0.0013276383735161812,0.0019448452990047903,4.669799602668109e-05,4.669799602668109e-05,0.00020321047598921487,0.00020094939373679666,0.00015001363421972985,0.007994244057276046,0.00118385802351395,0.005004741678784978,0.005236642870313641,0.007994244057276046
679,0.35000000000000014,5,0.10112888006669656,0.09810916888077298,0.0009189743862573195,0.0009032747202933874,0.001197462079372861,4.401399795524734e-05,4.401399795524734e-05,0.00018014268535510196,0.00018136822179057948,0.00014525149749449967,0.0074489564344807436,0.0012423690025770548,0.005226723980486769,0.005053172627982537,0.0074489564344807436
682,0.36000000000000015,3,0.09941242398494068,0.09430411525182025,0.0015775714363738895,0.0015667212682977517,0.001964016028448785,4.5277458269941845e-05,4.5277458269941845e-05,0.0001854330849645365,0.0001866946127446906,0.0001495172186593635,0.0070045482487813135,0.0010920362132049294,0.005065351186515552,0.004918481352946016,0.0070045482487813135
687,0.37000000000000016,5,0.09271032633502545,0.08947353910793612,0.0010485071629408955,0.0010283376033617046,0.0011599424607867282,4.343366736438356e-05,4.343366736438356e-05,0.00017023951097133125,0.0001708490006813493,0.00015189990071089255,0.006588637521313515,0.001069635307549347,0.005165136732121535,0.00516157229269425,0.006588637521313515
690,0.38000000000000017,3,0.08800367726994697,0.08254543383047498,0.0017520338495012752,0.0017342887211325266,0.0019719208688381844,4.378734150949075e-05,4.378734150949075e-05,0.0001752390758472389,0.00017586646494694062,0.00015636087104565767,0.006310736209030201,0.0010683437733101013,0.0051298518816187385,0.005002211028302609,0.006310736209030201
694,0.3900000000000002,4,0.08097698465014648,0.07538252254000459,0.0018573122268101345,0.0018315545856121653,0.0019055952977195796,4.360163860046467e-05,4.360163860046467e-05,0.0001764596491657701,0.00017492116537737496,0.000167488181542112,0.006289110689822726,0.0010886011131298428,0.005205615579944232,0.004894769005479061,0.006289110689822726
699,0.4000000000000002,5,0.07446878892342092,0.07099262221603372,0.0012271544284873266,0.0012048002269930992,0.0010442120519067683,4.0309648273275356e-05,4.0309648273275356e-05,0.0001615639911042281,0.00016075380465555312,0.00016581816962855673,0.006403905662445391,0.0010945524071593981,0.005143188983983787,0.005048037903233427,0.006403905662445391
702,0.4100000000000002,3,0.07441709189664879,0.06888162158151598,0.0018783818563570765,0.001861689327262992,0.001795399131512733,4.149345513760074e-05,4.149345513760074e-05,0.00016630877479473216,0.0001654747949288379,0.00017068788930721488,0.00620618790406844,0.0010639060938183718,0.0050413511051800985,0.004722214767013082,0.00620618790406844
706,0.4200000000000002,4,0.0761031063055809,0.07046750673161867,0.001995894501303673,0.0019673451213095905,0.0016723599513489514,4.444630744520883e-05,4.444630744520883e-05,0.00016529537489067252,0.00016857533908346169,0.00017076385833579214,0.006258790441104919,0.0010937416517564527,0.005326876201836115,0.004618363213287913,0.006258790441104919
711,0.4300000000000002,5,0.07795105251239359,0.0751979292218852,0.001006779622202428,0.0009924197970262634,0.0007539238712797087,4.5914998487624336e-05,4.5914998487624336e-05,0.00016806378075073596,0.00016998150505449173,0.00016871603013463837,0.006548723227553691,0.0010945871251809422,0.0051966035737900105,0.004593411557192226,0.006548723227553691
716,0.4400000000000002,5,0.08537377775792099,0.0824388211766092,0.0011272840404997924,0.0011087908721338158,0.0006988816686781844,4.3614937182946305e-05,4.3614937182946305e-05,0.00016370056969412854,0.00016683793983301288,0.00017022520966585838,0.006449892660962557,0.0011403948805221724,0.0052708771144759515,0.004650485649488016,0.006449892660962557
719,0.45000000000000023,3,0.09572295789980238,0.09054376752199556,0.0019323059875210832,0.0019162330200897882,0.0013306513701959405,4.096145248517649e-05,4.096145248517649e-05,0.0001685081000596655,0.00017173760794882638,0.00017522435454347005,0.006339233814719035,0.0011390179074323168,0.004956414148274942,0.004671607412958266,0.006339233814719035
724,0.46000000000000024,5,0.10196418425508126,0.09863764819757567,0.0013258839917441902,0.0012987675765996887,0.0007018844891617159,3.9268149809040455e-05,3.9268149809040455e-05,0.00015591766929996456,0.00015500292879232878,0.00016209763499923033,0.006346282540844439,0.0011747940836593213,0.0050437681308306715,0.004321381158033222,0.006346282540844439
738,0.47000000000000025,14,0.10072423002178578,0.09987191197541699,0.00027266783108396086,0.000272297425886027,0.00030735278939880456,5.733516962595931e-05,5.733516962595931e-05,0.0002486602533293748,0.00024720140900864705,0.0002585161717974086,0.00855063802632142,0.0016607015687659212,0.005517606701048405,0.00551199424430139,0.00855063802632142
742,0.48000000000000026,4,0.10193773081011832,0.09948514746306107,0.0009166620511894916,0.0009022198204584753,0.0006337014754092852,5.058121392819588e-05,5.058121392819588e-05,0.0001854893079667056,0.0001844010760524378,0.00020595787611826127,0.007699841676166203,0.0013727538520156351,0.005030937379124479,0.005233396616585995,0.007699841676166203
747,0.49000000000000027,5,0.10114037163319106,0.09960146641868435,0.0005457675124789053,0.0005413449111994451,0.0004517927908283513,4.984938277968265e-05,4.984938277968265e-05,0.00018284138562196263,0.00018144499455939193,0.00022606270859006197,0.007371985165371298,0.0013709530581324557,0.0051908268749188075,0.00499326800211693,0.007371985165371298
750,0.5000000000000002,3,0.10448970154991731,0.09937944934473614,0.0018882713039449148,0.0018627418447843011,0.001359239056451955,4.72757907771091e-05,4.72757907771091e-05,0.00017106289448295955,0.00017078814249500893,0.00020036198316249212,0.0069411524514777926,0.0011991611006069468,0.005076416257196043,0.0044205771766624045,0.0069411524514777926
