n,t,i,p,u,v,w
221,0.05,5,0.10361097077674002,0.0003111851437106737,0.0003117936379339439,0.00032143093765760986
222,0.05,6,0.10278986117014613,0.0002837188177583867,0.00028416272433814726,0.00029362589605681674
223,0.05,7,0.10203183495668618,0.00027266019944575525,0.0002730879105630343,0.0002847629238547068
224,0.05,8,0.10136205893162802,0.0002669734669687468,0.00026740781750876456,0.000281175228034496
225,0.05,9,0.10073304375334036,0.0002630150991531178,0.0002635686972855851,0.0002785705435333874
226,0.05,10,0.10006619417513106,0.0002600117856389341,0.0002604803353469642,0.0002761982345261801
227,0.05,11,0.09938483225521348,0.00025766652743075,0.000258160768335219,0.0002737444507798468
228,0.05,1,0.10766485817898584,0.0014122947298031228,0.001415364183649049,0.0017733676068631121
229,0.05,2,0.10631311509330349,0.0005848664724586501,0.0005865397334829937,0.000668514330546496
230,0.05,3,0.10564224666438461,0.00034154132351252683,0.0003423528408664285,0.0003706269058073193
231,0.05,4,0.10503917900180387,0.000287821745585636,0.0002881986464020581,0.000292310079235404
232,0.05,5,0.10439417224183901,0.0002795017455332555,0.00027985777317546907,0.00027528095699493407
233,0.05,6,0.10371305786085791,0.00027690731617952176,0.0002773702797700834,0.0002721805460903536
234,0.05,7,0.10304921186734449,0.00027420020601594437,0.00027486676125151193,0.00027164332573978884
235,0.05,8,0.10246625337786196,0.0002709687945717025,0.0002716824328505741,0.0002709477409608899
236,0.05,9,0.10191051397076238,0.00026726673403520886,0.0002680248914790951,0.0002694030028979678
237,0.05,10,0.1013243196451203,0.0002635543018299694,0.0002643406904602818,0.0002674965796180821
238,0.05,11,0.10072331944793862,0.0002602821770311012,0.0002611424308445642,0.00026562421870059697
239,0.05,12,0.10022435882383439,0.0002566525580000686,0.0002575578910490197,0.00026295072039831606
240,0.05,13,0.09974865604754449,0.00025209332042550514,0.0002529786943750426,0.0002586165556655574
241,0.05,1,0.12341679709003374,0.002231545236180066,0.0022339429859308314,0.002543453754513163
242,0.05,2,0.12307814194923292,0.0008148088073614965,0.0008164202814954529,0.0008846386562190884
243,0.05,3,0.12182948456979352,0.00048253578252879456,0.0004832329222071075,0.0005013409040033547
244,0.05,4,0.12065240186324691,0.00046430367416818943,0.0004648150867325011,0.00044177237981477235
245,0.05,5,0.11949658511601811,0.00047060520579966287,0.0004710567474900248,0.00043262024053479666
246,0.05,6,0.11834615252393271,0.0004619299014408504,0.000462415942437426,0.00042218662407376246
247,0.05,7,0.11725732450241608,0.0004438206860014832,0.0004442440504792913,0.00040732334153413405
248,0.05,8,0.11629618007128285,0.00042179220343329467,0.0004222590026052226,0.00038998744896966413
249,0.05,9,0.11543349061919488,0.0003989756782684126,0.00039962918114463594,0.00037197477110861637
250,0.05,10,0.11460771065782152,0.00037701997336621795,0.0003779780762398042,0.00035462813332993423
251,0.05,11,0.11380479527278035,0.00035706802344605065,0.0003581874893323625,0.0003387849325452424
252,0.05,12,0.11305972416198325,0.0003392614000859007,0.00034029236979039445,0.0003246747346586718
253,0.05,13,0.11238765818047956,0.0003232969871584546,0.00032426355302691504,0.00031198167626677475
254,0.05,14,0.11174237635675538,0.0003090597335792483,0.00030989193312440334,0.00030047521978718853
255,0.05,15,0.11108668283177203,0.00029657630811820673,0.00029736098652237305,0.000290642490058765
256,0.05,16,0.11043026082831198,0.0002858763822324406,0.00028651351557767367,0.00028234894856256647
257,0.05,17,0.10980518956544667,0.00027644393418138727,0.000277056324964311,0.0002751480192820402
258,0.05,18,0.109208729264098,0.00026789617384188555,0.00026858826069380855,0.0002684630408014727
259,0.05,19,0.10859876900354641,0.00026024380956501784,0.00026101735591686374,0.00026257778667083807
260,0.05,20,0.10799748884105997,0.0002539279961212809,0.00025454631229061657,0.00025781138906536276
261,0.05,21,0.10742145152278419,0.0002486310421242086,0.0002492210269779011,0.00025396783433761697
262,0.05,22,0.10686127309332685,0.0002442404685599835,0.0002447280208918801,0.0002507806659376757
263,0.05,23,0.10630816120486745,0.00024052981705169926,0.00024102187154395325,0.00024809399640707156
264,0.05,24,0.10576651424639476,0.00023755421424473484,0.0002380952554093388,0.0002460472037401992
265,0.05,25,0.10523417454222503,0.00023529207681276409,0.00023585038912286396,0.00024467657558688755
266,0.05,26,0.10470830118207532,0.00023351481543382548,0.00023394144328433758,0.0002436290346543713
267,0.05,27,0.10418608646018196,0.00023215199837713963,0.0002324696221396852,0.00024288797864990396
268,0.05,28,0.10368374363601048,0.0002308640900338692,0.00023112705693025546,0.00024228535124143705
269,0.05,29,0.10319629778383015,0.00022964525606718853,0.0002299711875702134,0.00024166458165673324
270,0.05,30,0.10270257367409628,0.0002285914848783073,0.0002289200173171067,0.00024108911156251194
271,0.05,31,0.10221470212070118,0.00022765416417979166,0.0002279069227511281,0.00024055202767381446
272,0.05,32,0.10175146060289876,0.00022675821881818875,0.00022683011956499855,0.00023990946729214406
273,0.05,33,0.10129790888416582,0.0002255604630860659,0.00022568618866462004,0.00023902964962380845
274,0.05,34,0.10083046604925998,0.00022437777451028931,0.00022453395384394368,0.00023814540904840804
275,0.05,35,0.10035769333113874,0.00022338642780470993,0.00022356528326725897,0.00023743602205790026
276,0.05,36,0.09990226857285299,0.00022225904759831465,0.0002224554116701034,0.0002365304901943652
277,0.060000000000000005,1,0.1024458619269454,0.0022857722768789604,0.0022884377568411713,0.002483738278264511
278,0.060000000000000005,2,0.10172592721672534,0.0008662769090368664,0.0008689481136437446,0.0009445236157033892
279,0.060000000000000005,3,0.10053116340600303,0.0004904186229772192,0.0004908641358173371,0.0005268873737918468
280,0.060000000000000005,4,0.09945861736266362,0.0004114991807853729,0.0004109447142562357,0.0004177492299037327
281,0.060000000000000005,1,0.10404385292411844,0.001296710190867216,0.0013002108113330014,0.0014804888992804768
282,0.060000000000000005,2,0.10279452176177586,0.000592783231120334,0.0005947979402047614,0.0006604708127505035
283,0.060000000000000005,3,0.10189180007817143,0.00045301692390811965,0.0004536125500498025,0.0004683430631344072
284,0.060000000000000005,4,0.10098245434898057,0.0004299305809875744,0.00043021059982068606,0.00042370235349629406
285,0.060000000000000005,5,0.10006526911601218,0.0004203026439307265,0.0004206401812305008,0.0004090675799537649
286,0.060000000000000005,6,0.09918861535181314,0.0004069998978390193,0.00040729935865437515,0.00039671716011002804
287,0.060000000000000005,1,0.11455921254158237,0.0021441418772135496,0.002149648242515983,0.002219454911172205
288,0.060000000000000005,2,0.11431249568668606,0.0008629923099611025,0.0008662944905168015,0.0008968686708279318
289,0.060000000000000005,3,0.1131796048682258,0.0005512876405735624,0.0005516047761328273,0.000558937027948929
290,0.060000000000000005,4,0.11194450387228069,0.0005528037273519461,0.0005526382717147245,0.0005343219554383463
291,0.060000000000000005,5,0.11060056182489114,0.0005799217631324611,0.000580042164966335,0.0005535836268838557
292,0.060000000000000005,6,0.10925850157528058,0.0005829795663486818,0.0005833061759356444,0.0005565927073112067
293,0.060000000000000005,7,0.1079973244736209,0.0005673123572039737,0.0005677433526885598,0.0005433731756980094
294,0.060000000000000005,8,0.10684389747184117,0.0005416239965065347,0.0005420848456507341,0.0005208618100931435
295,0.060000000000000005,9,0.10580673290301872,0.0005116203370767338,0.0005120621658690595,0.000494136180810849
296,0.060000000000000005,10,0.10488202138523703,0.00048062373467345137,0.00048102130935765444,0.0004663722680847621
